# eps(GeV),sophia_proton(microb),sophia_netron(microb)
9.451217199943392188e+04,1.887366908198184774e+02,1.883829363613010628e+02
9.582762956359732198e+04,1.889738853484791719e+02,1.886219371015682782e+02
9.716139618326655182e+04,1.892114422135738607e+02,1.888612919037996107e+02
9.851372669107373804e+04,1.894493616535623062e+02,1.891010010455024712e+02
9.988487946651174570e+04,1.896876439083333707e+02,1.893410648054303067e+02
1.012751164853008086e+05,1.899262892192009247e+02,1.895814834635800423e+02
1.026847033694422134e+05,1.901652978289012026e+02,1.898222573011896941e+02
1.041139094379686721e+05,1.904046699815889099e+02,1.900633866007358392e+02
1.055630077584010869e+05,1.906444059228343235e+02,1.903048716459312288e+02
1.070322751989214448e+05,1.908845058996196542e+02,1.905467127217222867e+02
1.085219924812719546e+05,1.911249701603361473e+02,1.907889101142865798e+02
1.100324442343903502e+05,1.913657989547805016e+02,1.910314641110305445e+02
1.115639190487918531e+05,1.916069925341519706e+02,1.912743750005870709e+02
1.131167095317079074e+05,1.918485511510488379e+02,1.915176430728132289e+02
1.146911123629924405e+05,1.920904750594654331e+02,1.917612686187875113e+02
1.162874283518062002e+05,1.923327645147889200e+02,1.920052519308078729e+02
1.179059624940901122e+05,1.925754197737961135e+02,1.922495933023893997e+02
1.195470240308384673e+05,1.928184410946503817e+02,1.924942930282616373e+02
1.212109265071833361e+05,1.930618287368986330e+02,1.927393514043666869e+02
1.228979878323011508e+05,1.933055829614679624e+02,1.929847687278566184e+02
1.246085303401532728e+05,1.935497040306628946e+02,1.932305452970914530e+02
1.263428808510718081e+05,1.937941922081620874e+02,1.934766814116367186e+02
1.281013707342027628e+05,1.940390477590154035e+02,1.937231773722611479e+02
1.298843359708181670e+05,1.942842709496409839e+02,1.939700334809347453e+02
1.316921172185094911e+05,1.945298620478220357e+02,1.942172500408264000e+02
1.335250598762744339e+05,1.947758213227041040e+02,1.944648273563015266e+02
1.353835141505098145e+05,1.950221490447918882e+02,1.947127657329201895e+02
1.372678351219226606e+05,1.952688454859464287e+02,1.949610654774346585e+02
1.391783828133729112e+05,1.955159109193822076e+02,1.952097268977875615e+02
1.411155222586602031e+05,1.957633456196641930e+02,1.954587503031094968e+02
1.430796235722680867e+05,1.960111498627048832e+02,1.957081360037169873e+02
1.450710620200789999e+05,1.962593239257616631e+02,1.959578843111103197e+02
1.470902180910734751e+05,1.965078680874336499e+02,1.962079955379715557e+02
1.491374775700269092e+05,1.967567826276591347e+02,1.964584699981623999e+02
1.512132316112197877e+05,1.970060678277126271e+02,1.967093080067222388e+02
1.533178768131707329e+05,1.972557239702022400e+02,1.969605098798657821e+02
1.554518152944127505e+05,1.975057513390664496e+02,1.972120759349814705e+02
1.576154547703227145e+05,1.977561502195719640e+02,1.974640064906289467e+02
1.598092086310203304e+05,1.980069208983105113e+02,1.977163018665375489e+02
1.620334960203515075e+05,1.982580636631963387e+02,1.979689623836040084e+02
1.642887419159710698e+05,1.985095788034633983e+02,1.982219883638905742e+02
1.665753772105397657e+05,1.987614666096628184e+02,1.984753801306229093e+02
1.688938387940518442e+05,1.990137273736600321e+02,1.987291380081883858e+02
1.712445696373083338e+05,1.992663613886321627e+02,1.989832623221340100e+02
1.736280188765518251e+05,1.995193689490654947e+02,1.992377533991643759e+02
1.760446418992799008e+05,1.997727503507529434e+02,1.994926115671400169e+02
1.784949004312521720e+05,2.000265058907910145e+02,1.997478371550753309e+02
1.809792626247089938e+05,2.002806358675777005e+02,2.000034304931365909e+02
1.834982031478176359e+05,2.005351405808096672e+02,2.002593919126405808e+02
1.860522032753634849e+05,2.007900203314797523e+02,2.005157217460519234e+02
1.886417509807035967e+05,2.010452754218744928e+02,2.007724203269821430e+02
1.912673410290000320e+05,2.013009061555714254e+02,2.010294879901870786e+02
1.939294750717509014e+05,2.015569128374367835e+02,2.012869250715654630e+02
1.966286617426370503e+05,2.018132957736228548e+02,2.015447319081571607e+02
1.993654167547028628e+05,2.020700552715656499e+02,2.018029088381410929e+02
2.021402629988896369e+05,2.023271916399824875e+02,2.020614562008336748e+02
2.049537306439402746e+05,2.025847051888691794e+02,2.023203743366870242e+02
2.078063572376946977e+05,2.028425962294981559e+02,2.025796635872872287e+02
2.106986878097950248e+05,2.031008650744156228e+02,2.028393242953524407e+02
2.136312749758201535e+05,2.033595120374394014e+02,2.030993568047314284e+02
2.166046790428698005e+05,2.036185374336564280e+02,2.033597614604016428e+02
2.196194681166182563e+05,2.038779415794205931e+02,2.036205386084676263e+02
2.226762182098578778e+05,2.041377247923501841e+02,2.038816885961591936e+02
2.257755133525534766e+05,2.043978873913256677e+02,2.041432117718299821e+02
2.289179457034285588e+05,2.046584296964873317e+02,2.044051084849556617e+02
2.321041156631044869e+05,2.049193520292330675e+02,2.046673790861323141e+02
2.353346319888145372e+05,2.051806547122159827e+02,2.049300239270746147e+02
2.386101119107144186e+05,2.054423380693422132e+02,2.051930433606145527e+02
2.419311812498118670e+05,2.057044024257687624e+02,2.054564377406996414e+02
2.452984745375373750e+05,2.059668481079010292e+02,2.057202074223911836e+02
2.487126351369793119e+05,2.062296754433907608e+02,2.059843527618629651e+02
2.521743153658064548e+05,2.064928847611339222e+02,2.062488741163994348e+02
2.556841766209013294e+05,2.067564763912682508e+02,2.065137718443943982e+02
2.592428895047282858e+05,2.070204506651714382e+02,2.067790463053491692e+02
2.628511339534603758e+05,2.072848079154585150e+02,2.070446978598711780e+02
2.665095993668896263e+05,2.075495484759802878e+02,2.073107268696726919e+02
2.702189847401453881e+05,2.078146726818206673e+02,2.075771336975688257e+02
2.739799987972459639e+05,2.080801808692948214e+02,2.078439187074763481e+02
2.777933601265092148e+05,2.083460733759472134e+02,2.081110822644121470e+02
2.816597973178476095e+05,2.086123505405491301e+02,2.083786247344916944e+02
2.855800491019745241e+05,2.088790127030969472e+02,2.086465464849276543e+02
2.895548644915478071e+05,2.091460602048099986e+02,2.089148478840284611e+02
2.935850029242773307e+05,2.094134933881284155e+02,2.091835293011966428e+02
2.976712344080272014e+05,2.096813125967113081e+02,2.094525911069277129e+02
3.018143396679321886e+05,2.099495181754345765e+02,2.097220336728086920e+02
3.060151102955666720e+05,2.102181104703889787e+02,2.099918573715162893e+02
3.102743489001879934e+05,2.104870898288781405e+02,2.102620625768160494e+02
3.145928692620845977e+05,2.107564565994167083e+02,2.105326496635607896e+02
3.189714964880587650e+05,2.110262111317281324e+02,2.108036190076890364e+02
3.234110671690737945e+05,2.112963537767430182e+02,2.110749709862239172e+02
3.279124295400947449e+05,2.115668848865970517e+02,2.113467059772717676e+02
3.324764436421545106e+05,2.118378048146290382e+02,2.116188243600205396e+02
3.371039814866750967e+05,2.121091139153791403e+02,2.118913265147388358e+02
3.417959272220762796e+05,2.123808125445869450e+02,2.121642128227744024e+02
3.465531773027030868e+05,2.126529010591895883e+02,2.124374836665528505e+02
3.513766406601046328e+05,2.129253798173198220e+02,2.127111394295763205e+02
3.562672388766965014e+05,2.131982491783043372e+02,2.129851804964222595e+02
3.612259063618408400e+05,2.134715095026618030e+02,2.132596072527422280e+02
3.662535905303763575e+05,2.137451611521010761e+02,2.135344200852603649e+02
3.713512519836341962e+05,2.140192044895195522e+02,2.138096193817725350e+02
3.765198646929722745e+05,2.142936398790010628e+02,2.140852055311447373e+02
3.817604161858648295e+05,2.145684676858144542e+02,2.143611789233119964e+02
3.870739077345816186e+05,2.148436882764115126e+02,2.146375399492773397e+02
3.924613545474936254e+05,2.151193020184255147e+02,2.149142890011101770e+02
3.979237859630408930e+05,2.153953092806692382e+02,2.151914264719455048e+02
4.034622456464005518e+05,2.156717104331333985e+02,2.154689527559826558e+02
4.090777917888920056e+05,2.159485058469849150e+02,2.157468682484837359e+02
4.147714973101573414e+05,2.162256958945651490e+02,2.160251733457729983e+02
4.205444500631561386e+05,2.165032809493882837e+02,2.163038684452354232e+02
4.263977530420129769e+05,2.167812613861396756e+02,2.165829539453155803e+02
4.323325245927583310e+05,2.170596375806741207e+02,2.168624302455164639e+02
4.383498986270023743e+05,2.173384099100143203e+02,2.171422977463984125e+02
4.444510248385828454e+05,2.176175787523490328e+02,2.174225568495781431e+02
4.506370689232283039e+05,2.178971444870318521e+02,2.177032079577274430e+02
4.569092128012785688e+05,2.181771074945791895e+02,2.179842514745721473e+02
4.632686548435055302e+05,2.184574681566689662e+02,2.182656878048910585e+02
4.697166101000765339e+05,2.187382268561387093e+02,2.185475173545149516e+02
4.762543105327047524e+05,2.190193839769844999e+02,2.188297405303254095e+02
4.828830052500309539e+05,2.193009399043589553e+02,2.191123577402536853e+02
4.896039607462807908e+05,2.195828950245698081e+02,2.193953693932800775e+02
4.964184611432446400e+05,2.198652497250785984e+02,2.196787758994323667e+02
5.033278084356245236e+05,2.201480043944988267e+02,2.199625776697850483e+02
5.103333227397968876e+05,2.204311594225946749e+02,2.202467751164585081e+02
5.174363425460365252e+05,2.207147152002793575e+02,2.205313686526176582e+02
5.246382249742522836e+05,2.209986721196138717e+02,2.208163586924711126e+02
5.319403460332812974e+05,2.212830305738052346e+02,2.211017456512703347e+02
5.393441008837926202e+05,2.215677909572053181e+02,2.213875299453084153e+02
5.468509041048501385e+05,2.218529536653091441e+02,2.216737119919193333e+02
5.544621899641850032e+05,2.221385190947536614e+02,2.219602922094768758e+02
5.621794126922306605e+05,2.224244876433161267e+02,2.222472710173937571e+02
5.700040467599713011e+05,2.227108597099129668e+02,2.225346488361205672e+02
5.779375871606568107e+05,2.229976356945980456e+02,2.228224260871451179e+02
5.859815496954441769e+05,2.232848159985616405e+02,2.231106031929912490e+02
5.941374712630035356e+05,2.235724010241287942e+02,2.233991805772179760e+02
6.024069101531659253e+05,2.238603911747579502e+02,2.236881586644187223e+02
6.107914463446526788e+05,2.241487868550398446e+02,2.239775378802204671e+02
6.192926818069504807e+05,2.244375884706959425e+02,2.242673186512826362e+02
6.279122408063868061e+05,2.247267964285772734e+02,2.245575014052963070e+02
6.366517702164663933e+05,2.250164111366629243e+02,2.248480865709836394e+02
6.455129398325268412e+05,2.253064330040588743e+02,2.251390745780966540e+02
6.544974426907738671e+05,2.255968624409967447e+02,2.254304658574164648e+02
6.636069953917565290e+05,2.258876998588323488e+02,2.257222608407527957e+02
6.728433384283450432e+05,2.261789456700446124e+02,2.260144599609426734e+02
6.822082365182738286e+05,2.264706002882341807e+02,2.263070636518499441e+02
6.917034789413124090e+05,2.267626641281221396e+02,2.266000723483643355e+02
7.013308798811292509e+05,2.270551376055489641e+02,2.268934864864006329e+02
7.110922787719147746e+05,2.273480211374732107e+02,2.271873065028980818e+02
7.209895406498272205e+05,2.276413151419701535e+02,2.274815328358194790e+02
7.310245565093314508e+05,2.279350200382307321e+02,2.277761659241503480e+02
7.411992436644965783e+05,2.282291362465604436e+02,2.280712062078982285e+02
7.515155461153226206e+05,2.285236641883779498e+02,2.283666541280921933e+02
7.619754349191659130e+05,2.288186042862139118e+02,2.286625101267816262e+02
7.725809085673338268e+05,2.291139569637101658e+02,2.289587746470357956e+02
7.833339933669215534e+05,2.294097226456182170e+02,2.292554481329431155e+02
7.942367438279627822e+05,2.297059017577981024e+02,2.295525310296104919e+02
8.052912430559697095e+05,2.300024947272175950e+02,2.298500237831623281e+02
8.164996031499358360e+05,2.302995019819507831e+02,2.301479268407402117e+02
8.278639656058788532e+05,2.305969239511769899e+02,2.304462406505018635e+02
8.393865017259998713e+05,2.308947610651797788e+02,2.307449656616208529e+02
8.510694130335373338e+05,2.311930137553459303e+02,2.310441023242855465e+02
8.629149316933960654e+05,2.314916824541641631e+02,2.313436510896986533e+02
8.749253209386292147e+05,2.317907675952242244e+02,2.316436124100766278e+02
8.871028755028571468e+05,2.320902696132157530e+02,2.319439867386488174e+02
8.994499220587053569e+05,2.323901889439273702e+02,2.322447745296569792e+02
9.119688196623430122e+05,2.326905260242454574e+02,2.325459762383548252e+02
9.246619602042107144e+05,2.329912812921533032e+02,2.328475923210068288e+02
9.375317688660207205e+05,2.332924551867299101e+02,2.331496232348882813e+02
9.505807045841171639e+05,2.335940481481491702e+02,2.334520694382842692e+02
9.638112605192875490e+05,2.338960606176788133e+02,2.337549313904891619e+02
9.772259645331107313e+05,2.341984930376794694e+02,2.340582095518063284e+02
9.908273796709371964e+05,2.345013458516034746e+02,2.343619043835469427e+02
1.004618104651589878e+06,2.348046195039942745e+02,2.346660163480300980e+02
1.018600774363879929e+06,2.351083144404850600e+02,2.349705459085816983e+02
1.032778060370045132e+06,2.354124311077983123e+02,2.352754935295344012e+02
1.047152671416162280e+06,2.357169699537443535e+02,2.355808596762263960e+02
1.061727353949717246e+06,2.360219314272208635e+02,2.358866448150017447e+02
1.076504892644315260e+06,2.363273159782115442e+02,2.361928494132089611e+02
1.091488110931760632e+06,2.366331240577858352e+02,2.364994739392013514e+02
1.106679871541473316e+06,2.369393561180971233e+02,2.368065188623355937e+02
1.122083077047485160e+06,2.372460126123829127e+02,2.371139846529721922e+02
1.137700670422976138e+06,2.375530939949629214e+02,2.374218717824739997e+02
1.153535635602602735e+06,2.378606007212391376e+02,2.377301807232068427e+02
1.169590998052577255e+06,2.381685332476941710e+02,2.380389119485377591e+02
1.185869825348760001e+06,2.384768920318911114e+02,2.383480659328356808e+02
1.202375227762718685e+06,2.387856775324720218e+02,2.386576431514702108e+02
1.219110358856022358e+06,2.390948902091578248e+02,2.389676440808116240e+02
1.236078416082730284e+06,2.394045305227467111e+02,2.392780691982300709e+02
1.253282641400344670e+06,2.397145989351141395e+02,2.395889189820954925e+02
1.270726321889185812e+06,2.400250959092112737e+02,2.399001939117766824e+02
1.288412790380470920e+06,2.403360219090648116e+02,2.402118944676415424e+02
1.306345426093051676e+06,2.406473773997758201e+02,2.405240211310558607e+02
1.324527655279096682e+06,2.409591628475192238e+02,2.408365743843838231e+02
1.342962951878678286e+06,2.412713787195426676e+02,2.411495547109866493e+02
1.361654838183554122e+06,2.415840254841664034e+02,2.414629625952229901e+02
1.380606885510100517e+06,2.418971036107816985e+02,2.417767985224480185e+02
1.399822714881702326e+06,2.422106135698510911e+02,2.420910629790134294e+02
1.419305997720548185e+06,2.425245558329066569e+02,2.424057564522666155e+02
1.439060456549146678e+06,2.428389308725501508e+02,2.427208794305508093e+02
1.459089865701515693e+06,2.431537391624516715e+02,2.430364324032043157e+02
1.479398052044360433e+06,2.434689811773494910e+02,2.433524158605604271e+02
1.499988895708197961e+06,2.437846573930487750e+02,2.436688302939469111e+02
1.520866330828751205e+06,2.441007682864216122e+02,2.439856761956858406e+02
1.542034346298565855e+06,2.444173143354055640e+02,2.443029540590929400e+02
1.563496986529187998e+06,2.447342960190039207e+02,2.446206643784778407e+02
1.585258352223846829e+06,2.450517138172839395e+02,2.449388076491430013e+02
1.607322601160991704e+06,2.453695682113772136e+02,2.452573843673840486e+02
1.629693948988666059e+06,2.456878596834786492e+02,2.455763950304893513e+02
1.652376670029941015e+06,2.460065887168454708e+02,2.458958401367392526e+02
1.675375098099622410e+06,2.463257557957972210e+02,2.462157201854065249e+02
1.698693627332227537e+06,2.466453614057148229e+02,2.465360356767554038e+02
1.722336713021593168e+06,2.469654060330401535e+02,2.468567871120418431e+02
1.746308872472058516e+06,2.472858901652749637e+02,2.471779749935128621e+02
1.770614685861609410e+06,2.476068142909811627e+02,2.474995998244066300e+02
1.795258797116920119e+06,2.479281788997793115e+02,2.478216621089518412e+02
1.820245914800691418e+06,2.482499844823489070e+02,2.481441623523678288e+02
1.845580813011221122e+06,2.485722315304269898e+02,2.484671010608640245e+02
1.871268332294614054e+06,2.488949205368083994e+02,2.487904787416400723e+02
1.897313380569567904e+06,2.492180519953445810e+02,2.491142959028850328e+02
1.923720934065153589e+06,2.495416264009435849e+02,2.494385530537781506e+02
1.950496038271522615e+06,2.498656442495689589e+02,2.497632507044873478e+02
1.977643808903973550e+06,2.501901060382399749e+02,2.500883893661701904e+02
2.005169432880310109e+06,2.505150122650301796e+02,2.504139695509729506e+02
2.033078169311929028e+06,2.508403634290680770e+02,2.507399917720308054e+02
2.061375350508573931e+06,2.511661600305353659e+02,2.510664565434673818e+02
2.090066382997205481e+06,2.514924025706675081e+02,2.513933643803950133e+02
2.119156748554917518e+06,2.518190915517525923e+02,2.517207157989137727e+02
2.148652005256367382e+06,2.521462274771311911e+02,2.520485113161124957e+02
2.178557788535645697e+06,2.524738108511957932e+02,2.523767514500671609e+02
2.208879812263064552e+06,2.528018421793904054e+02,2.527054367198423108e+02
2.239623869836794212e+06,2.531303219682098984e+02,2.530345676454894033e+02
2.270795835289834533e+06,2.534592507252001496e+02,2.533641447480480338e+02
2.302401664412248414e+06,2.537886289589566786e+02,2.536941685495445995e+02
2.334447395889164414e+06,2.541184571791254143e+02,2.540246395729932374e+02
2.366939152454465628e+06,2.544487358964009900e+02,2.543555583423947724e+02
2.399883142060691491e+06,2.547794656225273968e+02,2.546869253827374564e+02
2.433285659065066371e+06,2.551106468702969892e+02,2.550187412199960875e+02
2.467153085432191845e+06,2.554422801535505414e+02,2.553510063811326631e+02
2.501491891953322571e+06,2.557743659871762532e+02,2.556837213940954712e+02
2.536308639482768718e+06,2.561069048871102041e+02,2.560168867878198853e+02
2.571609980191350449e+06,2.564398973703350748e+02,2.563505030922273704e+02
2.607402658837457187e+06,2.567733439548804881e+02,2.566845708382265911e+02
2.643693514055634849e+06,2.571072451598224120e+02,2.570190905577117064e+02
2.680489479663277045e+06,2.574416015052828470e+02,2.573540627835640748e+02
2.717797585985329002e+06,2.577764135124293148e+02,2.576894880496507767e+02
2.755624961197607219e+06,2.581116817034749147e+02,2.580253668908257509e+02
2.793978832688636146e+06,2.584474066016776419e+02,2.583616998429285445e+02
2.832866528440620750e+06,2.587835887313401599e+02,2.586984874427854493e+02
2.872295478429457173e+06,2.591202286178096870e+02,2.590357302282084220e+02
2.912273216044412926e+06,2.594573267874777684e+02,2.593734287379959937e+02
2.952807379527381621e+06,2.597948837677791971e+02,2.597115835119325880e+02
2.993905713432358578e+06,2.601329000871928656e+02,2.600501950907889182e+02
3.035576070105038118e+06,2.604713762752407433e+02,2.603892640163215901e+02
3.077826411183196586e+06,2.608103128624879332e+02,2.607287908312735567e+02
3.120664809117766097e+06,2.611497103805421034e+02,2.610687760793737198e+02
3.164099448715261184e+06,2.614895693620536576e+02,2.614092203053372714e+02
3.208138628701552283e+06,2.618298903407151670e+02,2.617501240548656369e+02
3.252790763307398185e+06,2.621706738512610855e+02,2.620914878746461909e+02
3.298064383876184002e+06,2.625119204294680912e+02,2.624333123123528253e+02
3.343968140493830666e+06,2.628536306121539496e+02,2.627755979166452676e+02
3.390510803641610779e+06,2.631958049371781954e+02,2.631183452371701037e+02
3.437701265871746931e+06,2.635384439434412229e+02,2.634615548245598688e+02
3.485548543506556191e+06,2.638815481708846278e+02,2.638052272304337293e+02
3.534061778361016884e+06,2.642251181604905241e+02,2.641493630073971985e+02
3.583250239489539992e+06,2.645691544542818292e+02,2.644939627090427052e+02
3.633123324956820812e+06,2.649136575953216948e+02,2.648390268899485704e+02
3.683690563633573242e+06,2.652586281277137346e+02,2.651845561056807128e+02
3.734961617017019074e+06,2.656040665966013421e+02,2.655305509127911137e+02
3.786946281076957937e+06,2.659499735481679750e+02,2.658770118688191246e+02
3.839654488127286080e+06,2.662963495296367569e+02,2.662239395322907285e+02
3.893096308723811992e+06,2.666431950892706482e+02,2.665713344627192782e+02
3.947281953588234726e+06,2.669905107763716501e+02,2.669191972206051560e+02
4.002221775559157133e+06,2.673382971412816005e+02,2.672675283674362277e+02
4.057926271569993813e+06,2.676865547353810939e+02,2.676163284656874453e+02
4.114406084654671140e+06,2.680352841110902204e+02,2.679655980788218699e+02
4.171672005980979651e+06,2.683844858218677700e+02,2.683153377712895349e+02
4.229734976912491955e+06,2.687341604222116871e+02,2.686655481085290376e+02
4.288606091098911129e+06,2.690843084676582748e+02,2.690162296569663454e+02
4.348296596595789306e+06,2.694349305147831046e+02,2.693673829840161034e+02
4.408817898013466038e+06,2.697860271211998224e+02,2.697190086580806678e+02
4.470181558696202002e+06,2.701375988455611150e+02,2.700711072485513569e+02
4.532399302931357175e+06,2.704896462475575163e+02,2.704236793258075409e+02
4.595483018189605325e+06,2.708421698879188284e+02,2.707767254612180636e+02
4.659444757396035828e+06,2.711951703284121891e+02,2.711302462271399349e+02
4.724296741233162582e+06,2.715486481318439473e+02,2.714842421969199222e+02
4.790051360475686379e+06,2.719026038620580721e+02,2.718387139448937546e+02
4.856721178358060308e+06,2.722570380839372319e+02,2.721936620463868053e+02
4.924318932974693365e+06,2.726119513634017721e+02,2.725490870777140913e+02
4.992857539713880047e+06,2.729673442674107946e+02,2.729049896161807283e+02
5.062350093725285493e+06,2.733232173639608504e+02,2.732613702400818170e+02
5.132809872422098182e+06,2.736795712220873611e+02,2.736182295287026705e+02
5.204250338017678820e+06,2.740364064118632541e+02,2.739755680623194394e+02
5.276685140097852796e+06,2.743937235044002136e+02,2.743333864221988279e+02
5.350128118228657171e+06,2.747515230718472594e+02,2.746916851905986618e+02
5.424593304600740783e+06,2.751098056873923952e+02,2.750504649507680597e+02
5.500094926710206084e+06,2.754685719252613012e+02,2.754097262869474889e+02
5.576647410077133216e+06,2.758278223607180735e+02,2.757694697843694485e+02
5.654265381001566537e+06,2.761875575700648255e+02,2.761296960292580707e+02
5.732963669358238578e+06,2.765477781306422003e+02,2.764904056088298603e+02
5.812757311429815367e+06,2.769084846208291424e+02,2.768515991112939219e+02
5.893661552779949270e+06,2.772696776200427280e+02,2.772132771258522439e+02
5.975691851165946573e+06,2.776313577087386761e+02,2.775754402426996421e+02
6.058863879492326640e+06,2.779935254684111783e+02,2.779380890530242141e+02
6.143193528805258684e+06,2.783561814815931825e+02,2.783012241490080214e+02
6.228696911328662187e+06,2.787193263318558252e+02,2.786648461238265782e+02
6.315390363542824984e+06,2.790829606038093971e+02,2.790289555716501582e+02
6.403290449305488728e+06,2.794470848831028320e+02,2.793935530876428288e+02
6.492413963016779162e+06,2.798116997564240478e+02,2.797586392679642699e+02
6.582777932827782817e+06,2.801768058114997757e+02,2.801242147097685233e+02
6.674399623894192278e+06,2.805424036370962995e+02,2.804902800112055274e+02
6.767296541674816981e+06,2.809084938230186594e+02,2.808568357714207764e+02
6.861486435276431963e+06,2.812750769601116758e+02,2.812238825905559452e+02
6.956987300844749436e+06,2.816421536402593802e+02,2.815914210697488897e+02
7.053817385003021918e+06,2.820097244563855270e+02,2.819594518111344428e+02
7.151995188338063657e+06,2.823777900024535370e+02,2.823279754178445273e+02
7.251539468935247511e+06,2.827463508734670086e+02,2.826969924940082706e+02
7.352469245962232351e+06,2.831154076654692062e+02,2.830665036447526290e+02
7.454803803303048946e+06,2.834849609755439133e+02,2.834365094762029003e+02
7.558562693242287263e+06,2.838550114018150339e+02,2.838070105954823816e+02
7.663765740201042034e+06,2.842255595434472752e+02,2.841780076107138484e+02
7.770433044524368830e+06,2.845966060006458065e+02,2.845495011310188147e+02
7.878584986321955919e+06,2.849681513746568271e+02,2.849214917665186135e+02
7.988242229361740872e+06,2.853401962677675101e+02,2.852939801283342831e+02
8.099425725018235855e+06,2.857127412833065137e+02,2.856669668285877037e+02
8.212156716275288723e+06,2.860857870256434694e+02,2.860404524804009156e+02
8.326456741785081103e+06,2.864593341001903468e+02,2.864144376978975401e+02
8.442347639983087778e+06,2.868333831134004299e+02,2.867889230962023817e+02
8.559851553260849789e+06,2.872079346727693974e+02,2.871639092914426783e+02
8.678990932196279988e+06,2.875829893868348677e+02,2.875393969007473629e+02
8.799788539843400940e+06,2.879585478651775929e+02,2.879153865422486547e+02
8.922267456081226468e+06,2.883346107184203788e+02,2.882918788350816612e+02
9.046451082023747265e+06,2.887111785582297330e+02,2.886688743993853450e+02
9.172363144490703940e+06,2.890882519973147282e+02,2.890463738563022389e+02
9.300027700541198254e+06,2.894658316494285373e+02,2.894243778279800949e+02
9.429469142069781199e+06,2.898439181293672391e+02,2.898028869375705767e+02
9.560712200467141345e+06,2.902225120529720357e+02,2.901819018092314764e+02
9.693781951345019042e+06,2.906016140371274332e+02,2.905614230681261461e+02
9.828703819327544421e+06,2.909812246997629472e+02,2.909414513404239528e+02
9.965503582908594981e+06,2.913613446598527048e+02,2.913219872533011312e+02
1.010420737937742472e+07,2.917419745374160698e+02,2.917030314349411242e+02
1.024484170981219038e+07,2.921231149535175859e+02,2.920845845145350381e+02
1.038743344414363429e+07,2.925047665302676023e+02,2.924666471222816426e+02
1.053200982628859766e+07,2.928869298908223300e+02,2.928492198893888485e+02
1.067859847935562953e+07,2.932696056593846379e+02,2.932323034480731963e+02
1.082722741092239320e+07,2.936527944612032002e+02,2.936158984315607086e+02
1.097792501838720217e+07,2.940364969225743721e+02,2.940000054740878568e+02
1.113072009439434856e+07,2.944207136708409962e+02,2.943846252109011630e+02
1.128564183233564161e+07,2.948054453343941077e+02,2.947697582782583936e+02
1.144271983192781545e+07,2.951906925426721955e+02,2.951554053134286164e+02
1.160198410486828350e+07,2.955764559261619979e+02,2.955415669546932804e+02
1.176346508056886867e+07,2.959627361163987871e+02,2.959282438413457044e+02
1.192719361197005957e+07,2.963495337459668804e+02,2.963154366136929525e+02
1.209320098143569566e+07,2.967368494484998109e+02,2.967031459130551525e+02
1.226151890672970563e+07,2.971246838586803278e+02,2.970913723817666892e+02
1.243217954707652889e+07,2.975130376122416465e+02,2.974801166631767160e+02
1.260521550930512883e+07,2.979019113459668233e+02,2.978693794016490983e+02
1.278065985407933407e+07,2.982913056976899497e+02,2.982591612425637777e+02
1.295854610221408494e+07,2.986812213062959813e+02,2.986494628323165443e+02
1.313890824108041450e+07,2.990716588117214201e+02,2.990402848183204583e+02
1.332178073109872639e+07,2.994626188549545986e+02,2.994316278490052810e+02
1.350719851232332364e+07,2.998541020780361919e+02,2.998234925738192374e+02
1.369519701111770235e+07,3.002461091240590463e+02,3.002158796432285612e+02
1.388581214692363143e+07,3.006386406371696580e+02,3.006087897087185752e+02
1.407908033912356757e+07,3.010316972625673770e+02,3.010022234227943159e+02
1.427503851399947703e+07,3.014252796465060555e+02,3.013961814389807614e+02
1.447372411178760231e+07,3.018193884362930248e+02,3.017906644118237409e+02
1.467517509383234940e+07,3.022140242802909711e+02,3.021856729968903892e+02
1.487942994983879849e+07,3.026091878279173102e+02,3.025812078507695446e+02
1.508652770522711985e+07,3.030048797296453813e+02,3.029772696310727156e+02
1.529650792858837731e+07,3.034011006370039922e+02,3.033738589964341941e+02
1.550941073924508877e+07,3.037978512025790678e+02,3.037709766065124199e+02
1.572527681491602212e+07,3.041951320800124563e+02,3.041686231219894694e+02
1.594414739948867820e+07,3.045929439240045440e+02,3.045667992045730443e+02
1.616606431089894846e+07,3.049912873903125501e+02,3.049655055169954494e+02
1.639106994912144542e+07,3.053901631357522888e+02,3.053647427230159792e+02
1.661920730427004024e+07,3.057895718181982829e+02,3.057645114874197816e+02
1.685051996481217444e+07,3.061895140965845599e+02,3.061648124760202450e+02
1.708505212589644268e+07,3.065899906309043104e+02,3.065656463556580320e+02
1.732284859779716656e+07,3.069910020822111960e+02,3.069670137942026713e+02
1.756395481447540224e+07,3.073925491126194629e+02,3.073689154605528984e+02
1.780841684226022288e+07,3.077946323853046238e+02,3.077713520246374514e+02
1.805628138864968345e+07,3.081972525645035148e+02,3.081743241574154695e+02
1.830759581123546511e+07,3.086004103155153757e+02,3.085778325308773447e+02
1.856240812675051391e+07,3.090041063047021908e+02,3.089818778180451204e+02
1.882076702024384961e+07,3.094083411994888024e+02,3.093864606929736851e+02
1.908272185438184068e+07,3.098131156683641052e+02,3.097915818307506015e+02
1.934832267888015881e+07,3.102184303808808181e+02,3.101972419074978120e+02
1.961762024006577954e+07,3.106242860076565080e+02,3.106034416003711272e+02
1.989066599057332426e+07,3.110306832203745557e+02,3.110101815875622151e+02
